Resp;Desc Resp;VP;Gerencia;Proc;Desc Proc;Item;Desc Item;Classif;CC; Jan-25 ; Feb-25 ; Mar-25 ; Apr-25 ; May-25 ; Jun-25 ; Jul-25 ; Aug-25 ; Sep-25 ; Oct-25 ; Nov-25 ; Dec-25 ; FY25 ; FY26 ; FY27 ; FY28 ; FY29 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5201;Arriendo Vehiculos                      ;Expenses;258251125201; 9.104 ; 9.104 ; 9.104 ; 10.221 ; 9.533 ; 10.221 ; 9.963 ; 10.049 ; 8.760 ; 9.877 ; 9.362 ; 9.705 ; 115.003 ; 111.447 ; 105.799 ; 110.636 ; 100.213 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5203;Combustibles                            ;Expenses;258251125203; 2.853 ; 2.825 ; 3.249 ; 3.362 ; 3.192 ; 3.277 ; 3.051 ; 3.164 ; 2.797 ; 3.079 ; 2.994 ; 3.107 ; 36.950 ; 39.022 ; 38.602 ; 36.331 ; 35.894 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5301;Materiales y Utiles de Escritorio       ;Expenses;258251125301; 1.400 ; 1.400 ; 1.388 ; 1.238 ; 1.263 ; 1.488 ; 1.338 ; 1.488 ; 1.225 ; 1.300 ; 1.238 ; 1.225 ; 15.988 ; 16.151 ; 14.578 ; 16.812 ; 15.392 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5302;Suscripciones Varias (Fisicas y Electron;Expenses;258251125302; 135 ; 124 ; 133 ; 131 ; 141 ; 135 ; 124 ; 138 ; 143 ; 123 ; 123 ; 148 ; 1.595 ; 1.570 ; 1.723 ; 1.563 ; 1.480 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5411;Ropa y Equipos Proteccion Personal      ;Expenses;258251125411; 14.036 ; 7.176 ; 7.768 ; 12.133 ; 6.715 ; 7.703 ; 13.560 ; 7.439 ; 7.176 ; 13.204 ; 6.452 ; 6.781 ; 110.142 ; 129.803 ; 136.474 ; 129.469 ; 128.192 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5501;Honorarios Consultores Nacionales       ;Expenses;258251125501; 6.125 ; 6.650 ; 6.475 ; 6.533 ; 6.300 ; 6.942 ; 6.883 ; 7.000 ; 6.767 ; 6.825 ; 6.767 ; 6.883 ; 80.150 ; 79.577 ; 82.783 ; 80.072 ; 86.048 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5503;Otros Gastos Consultores                ;Expenses;258251125503; 897 ; 1.007 ; 1.007 ; 990 ; 829 ; 888 ; 956 ; 922 ; 990 ; 1.007 ; 863 ; 956 ; 11.311 ; 11.336 ; 11.461 ; 10.380 ; 11.619 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5505;Contratos Servicios Externos            ;Expenses;258251125505; 36.845 ; 37.155 ; 34.987 ; 33.130 ; 32.510 ; 31.891 ; 31.581 ; 34.678 ; 35.916 ; 31.581 ; 37.155 ; 34.058 ; 411.488 ; 407.800 ; 368.919 ; 418.678 ; 438.430 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5601;Traslados Reuniones                     ;Expenses;258251125601; 1.387 ; 1.269 ; 1.175 ; 1.340 ; 1.293 ; 1.175 ; 1.328 ; 1.410 ; 1.199 ; 1.293 ; 1.375 ; 1.293 ; 15.534 ; 15.749 ; 14.401 ; 15.670 ; 16.700 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;5603;Otros Gastos Reuniones                  ;Expenses;258251125603; -   ; -   ; 22.778 ; -   ; -   ; -   ; -   ; -   ; 22.336 ; -   ; -   ; -   ; 45.115 ; 45.418 ; 45.157 ; 45.660 ; 43.640 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;6113;Limpieza y Mantencion Oficinas          ;Expenses;258251126113; 11.926 ; 10.832 ; 12.910 ; 11.816 ; 12.801 ; 11.597 ; 11.488 ; 10.722 ; 11.050 ; 12.582 ; 12.035 ; 12.801 ; 142.561 ; 136.132 ; 146.937 ; 144.575 ; 146.384 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;6148;Gastos Cafeteria                        ;Expenses;258251126148; 12.212 ; 11.194 ; 10.889 ; 11.601 ; 10.074 ; 12.212 ; 10.889 ; 11.296 ; 10.990 ; 11.092 ; 11.194 ; 10.787 ; 134.428 ; 146.140 ; 134.310 ; 129.706 ; 142.220 
2582;Gerente de Puerto                      ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;6516;Gastos programas comunitarios AP        ;Expenses;258251126516; 3.867 ; 3.867 ; 3.900 ; 3.500 ; 3.733 ; 3.867 ; 3.567 ; 3.467 ; 3.333 ; 3.300 ; 3.267 ; 3.367 ; 43.033 ; 53.795 ; 47.564 ; 54.762 ; 54.548 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;3101;Remuneraciones Supervision              ;Labor;258351123101; 160.190 ; 119.880 ; 136.335 ; 171.563 ; 119.436 ; 135.786 ; 178.392 ; 130.405 ; 120.655 ; 163.650 ; 131.986 ; 152.724 ; 1.721.003 ; 1.753.565 ; 1.854.980 ; 1.797.232 ; 1.789.663 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;4507;Contrato Forestacion                    ;Contractors;258351124507; 59.362 ; 49.884 ; 60.618 ; 56.867 ; 49.385 ; 65.814 ; 56.369 ; 57.865 ; 69.278 ; 58.364 ; 57.865 ; 58.309 ; 699.980 ; 681.045 ; 723.635 ; 687.691 ; 629.300 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;4533;Contratos Reparacion y Mantencion Camino;Contractors;258351124533; 34.417 ; 29.458 ; 29.167 ; 31.208 ; 30.042 ; 30.625 ; 30.333 ; 33.833 ; 32.375 ; 31.208 ; 34.125 ; 32.083 ; 378.875 ; 459.540 ; 459.653 ; 469.679 ; 439.934 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;4591;Otros Ctos. Reparacion/Mantencion Planta;Contractors;258351124591; 9.146 ; 9.146 ; 8.437 ; 8.594 ; 9.225 ; 8.358 ; 8.594 ; 8.752 ; 8.752 ; 8.358 ; 9.383 ; 8.279 ; 105.026 ; 100.391 ; 109.618 ; 100.466 ; 100.184 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;4121;Materiales Sistemas Riego               ;S&C;258351124121; 4.553 ; 5.356 ; 4.597 ; 4.419 ; 5.222 ; 5.133 ; 4.999 ; 5.133 ; 4.374 ; 4.865 ; 4.642 ; 4.820 ; 58.112 ; 64.333 ; 58.869 ; 52.618 ; 59.920 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;4125;Otros Materiales                        ;S&C;258351124125; 10.617 ; 9.510 ; 10.710 ; 10.248 ; 10.617 ; 11.079 ; 10.156 ; 9.140 ; 10.987 ; 10.248 ; 11.079 ; 10.433 ; 124.824 ; 123.095 ; 126.161 ; 127.533 ; 130.588 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5112;Dpto. Puerto            ;6123;Flete Cargas Varias                     ;Expenses;258351126123; 9.854 ; 10.226 ; 10.691 ; 9.576 ; 9.204 ; 10.505 ; 10.319 ; 10.226 ; 10.319 ; 9.576 ; 10.226 ; 9.854 ; 120.578 ; 121.473 ; 118.792 ; 113.499 ; 128.474 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5401;Planta Filtrado Puerto Patache          ;3201;Remuneraciones Operadores               ;Labor;258354013201; 80.576 ; 86.974 ; 82.482 ; 89.946 ; 83.255 ; 77.909 ; 88.602 ; 84.783 ; 85.448 ; 87.913 ; 86.371 ; 93.742 ; 1.028.001 ; 1.128.182 ; 970.918 ; 1.147.511 ; 1.022.378 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5401;Planta Filtrado Puerto Patache          ;4525;Otros Contratos Operacion Plantas       ;Contractors;258354014525; 3.325 ; 3.354 ; 3.208 ; 3.092 ; 3.442 ; 3.354 ; 3.267 ; 3.238 ; 2.858 ; 2.946 ; 2.858 ; 3.325 ; 38.267 ; 35.384 ; 34.657 ; 37.858 ; 34.262 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5401;Planta Filtrado Puerto Patache          ;422D;Costo Energia Electrica Distribuida     ;Power;25835401422D; 80.128 ; 61.777 ; 123.077 ; 174.118 ; 158.399 ; 200.961 ; 183.360 ; 219.267 ; 174.699 ; 193.449 ; 154.921 ; 185.360 ; 1.909.517 ; 1.927.917 ; 2.192.516 ; 2.204.948 ; 1.722.969 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5401;Planta Filtrado Puerto Patache          ;4113;Reactivos                               ;S&C;258354014113; 61.577 ; 63.700 ; 52.022 ; 52.022 ; 53.614 ; 52.553 ; 54.145 ; 52.022 ; 61.046 ; 58.923 ; 57.330 ; 57.861 ; 676.813 ; 752.377 ; 731.680 ; 638.445 ; 642.658 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5401;Planta Filtrado Puerto Patache          ;4125;Otros Materiales                        ;S&C;258354014125; 1.817 ; 1.700 ; 1.867 ; 1.783 ; 1.717 ; 1.800 ; 1.783 ; 1.717 ; 1.900 ; 1.967 ; 1.750 ; 1.717 ; 21.517 ; 21.420 ; 23.567 ; 20.641 ; 23.973 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5401;Planta Filtrado Puerto Patache          ;4138;Floculante                              ;S&C;258354014138; 9.039 ; 5.867 ; 16.875 ; 19.391 ; 21.438 ; 21.362 ; 17.847 ; 24.329 ; 21.623 ; 21.160 ; 21.022 ; 20.935 ; 220.888 ; 230.103 ; 245.606 ; 243.768 ; 246.161 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5401;Planta Filtrado Puerto Patache          ;4159;Filtros                                 ;S&C;258354014159; 27.978 ; 26.260 ; 24.051 ; 28.714 ; 28.469 ; 29.451 ; 26.506 ; 27.978 ; 28.469 ; 28.223 ; 24.297 ; 25.033 ; 325.429 ; 324.266 ; 323.698 ; 303.942 ; 314.773 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5402;Shiploading                             ;3201;Remuneraciones Operadores               ;Labor;258354023201; 89.874 ; 88.585 ; 88.827 ; 78.996 ; 91.657 ; 76.381 ; 76.381 ; 90.893 ; 88.703 ; 80.201 ; 77.888 ; 92.882 ; 1.021.268 ; 1.109.060 ; 989.956 ; 1.128.225 ; 973.694 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5402;Shiploading                             ;4505;Contratos Control Calidad/Procesos      ;Contractors;258354024505; 85.878 ; 85.060 ; 116.981 ; 86.696 ; 84.242 ; 101.384 ; 98.146 ; 85.878 ; 95.535 ; 94.057 ; 89.149 ; 115.032 ; 1.138.037 ; 1.205.089 ; 1.318.690 ; 993.734 ; 1.371.400 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5402;Shiploading                             ;4525;Otros Contratos Operacion Plantas       ;Contractors;258354024525; 12.670 ; 8.126 ; 5.385 ; 14.423 ; 19.016 ; 17.985 ; 18.068 ; 17.774 ; 18.286 ; 20.388 ; 19.864 ; 19.190 ; 191.176 ; 174.560 ; 209.379 ; 189.147 ; 251.592 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5402;Shiploading                             ;4543;Contratos Mantencion Equipos Maritimos  ;Contractors;258354024543; 5.382 ; 5.835 ; 5.433 ; 6.036 ; 5.030 ; 5.231 ; 5.080 ; 5.734 ; 5.080 ; 5.885 ; 5.181 ; 5.634 ; 65.543 ; 165.746 ; 130.300 ; 185.283 ; 67.531 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5402;Shiploading                             ;4602;Gasto Agente de Aduana                  ;Contractors;258354024602; 5.186 ; 5.325 ; 5.557 ; 4.677 ; 4.816 ; 4.631 ; 5.557 ; 5.233 ; 5.371 ; 4.631 ; 4.677 ; 5.510 ; 61.170 ; -   ; -   ; -   ; -   
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5402;Shiploading                             ;4211;Petroleo Diesel                         ;Fuel ;258354024211; 7.893 ; 7.404 ; 7.544 ; 7.055 ; 7.055 ; 8.382 ; 7.125 ; 7.055 ; 7.125 ; 8.242 ; 7.613 ; 7.613 ; 90.104 ; 99.440 ; 89.690 ; 85.703 ; 85.181 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5402;Shiploading                             ;4126;Herramientas                            ;S&C;258354024126; 425 ; 446 ; 450 ; 429 ; 425 ; 421 ; 471 ; 429 ; 496 ; 458 ; 438 ; 433 ; 5.321 ; 4.924 ; 5.263 ; 5.747 ; 5.082 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;3201;Remuneraciones Operadores               ;Labor;258355013201; 79.802 ; 78.921 ; 80.896 ; 88.381 ; 78.672 ; 90.893 ; 79.436 ; 74.853 ; 96.841 ; 89.455 ; 87.142 ; 84.282 ; 1.009.576 ; 1.128.182 ; 1.056.587 ; 945.009 ; 1.061.326 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4525;Otros Contratos Operacion Plantas       ;Contractors;258355014525; 12.223 ; 12.111 ; 12.778 ; 11.556 ; 13.223 ; 11.223 ; 11.667 ; 11.778 ; 11.778 ; 11.667 ; 11.000 ; 12.334 ; 143.337 ; 230.839 ; 207.253 ; 227.073 ; 223.638 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;422D;Costo Energia Electrica Distribuida     ;Power;25835501422D; 42.191 ; 31.426 ; 62.166 ; 76.817 ; 87.281 ; 87.487 ; 79.143 ; 105.065 ; 88.938 ; 83.149 ; 81.413 ; 91.762 ; 916.839 ; 945.940 ; 1.143.922 ; 1.229.682 ; 905.438 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4211;Petroleo Diesel                         ;Fuel ;258355014211; 15.249 ; 13.563 ; 28.817 ; 35.673 ; 38.363 ; 42.237 ; 38.831 ; 39.874 ; 35.948 ; 44.464 ; 37.294 ; 41.483 ; 411.798 ; 471.548 ; 441.251 ; 453.545 ; 431.171 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4125;Otros Materiales                        ;S&C;258355014125; 7.901 ; 8.964 ; 8.736 ; 8.432 ; 8.053 ; 7.749 ; 9.040 ; 9.040 ; 7.597 ; 7.521 ; 8.053 ; 8.053 ; 99.137 ; 104.022 ; 92.073 ; 103.127 ; 98.344 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4126;Herramientas                            ;S&C;258355014126; 555 ; 565 ; 510 ; 555 ; 540 ; 525 ; 520 ; 585 ; 540 ; 535 ; 600 ; 595 ; 6.625 ; 6.907 ; 6.654 ; 6.609 ; 6.832 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4128;Nitrogeno                               ;S&C;258355014128; 3.036 ; 3.009 ; 2.927 ; 2.927 ; 3.145 ; 2.817 ; 2.817 ; 3.255 ; 2.680 ; 2.872 ; 2.954 ; 3.255 ; 35.693 ; 34.495 ; 36.399 ; 36.478 ; 36.063 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4131;Acido Sulfurico                         ;S&C;258355014131; 15.023 ; 10.539 ; 28.047 ; 31.670 ; 35.322 ; 36.833 ; 35.655 ; 41.140 ; 34.416 ; 31.913 ; 36.145 ; 40.067 ; 376.772 ; 309.171 ; 252.393 ; 218.548 ; 213.739 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4134;Sulfhidrato de Sodio                    ;S&C;258355014134; 209.104 ; -   ; 531.943 ; 637.856 ; 681.680 ; 717.457 ; 642.145 ; 673.567 ; 664.294 ; 623.791 ; 605.557 ; 733.255 ; 6.720.648 ; 6.699.983 ; 7.342.956 ; 8.971.440 ; 7.139.874 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4144;Metil Isobutil Carbinol                 ;S&C;258355014144; 18.530 ; 20.668 ; 17.995 ; 21.024 ; 20.846 ; 19.777 ; 19.777 ; 18.530 ; 20.668 ; 17.817 ; 19.242 ; 18.352 ; 233.225 ; 256.810 ; 234.997 ; 243.992 ; 230.653 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5501;Planta Molibdeno                        ;4181;Antiespumante                           ;S&C;258355014181; 30.755 ; 22.764 ; 60.811 ; 71.758 ; 84.247 ; 78.946 ; 75.357 ; 82.859 ; 72.460 ; 75.260 ; 76.439 ; 87.600 ; 819.257 ; 819.298 ; 1.000.625 ; 1.057.122 ; 870.117 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5601;Planta Tratamiento Agua FAD             ;4525;Otros Contratos Operacion Plantas       ;Contractors;258356014525; 5.000 ; 5.850 ; 5.100 ; 5.000 ; 5.250 ; 5.950 ; 5.700 ; 5.950 ; 5.300 ; 5.050 ; 5.750 ; 5.450 ; 65.350 ; 60.057 ; 60.006 ; 59.541 ; 65.927 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5601;Planta Tratamiento Agua FAD             ;4575;Contrato Operacion Planta FAD           ;Contractors;258356014575; 51.277 ; 52.626 ; 56.934 ; 49.028 ; 44.980 ; 50.180 ; 53.526 ; 48.578 ; 55.487 ; 46.329 ; 51.726 ; 57.899 ; 618.570 ; 774.978 ; 882.059 ; 905.742 ; 832.052 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5601;Planta Tratamiento Agua FAD             ;4125;Otros Materiales                        ;S&C;258356014125; 883 ; 942 ; 850 ; 992 ; 817 ; 925 ; 1.000 ; 967 ; 883 ; 950 ; 950 ; 900 ; 11.058 ; 11.411 ; 10.397 ; 9.923 ; 9.789 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5601;Planta Tratamiento Agua FAD             ;4189;Cloruro Ferrico                         ;S&C;258356014189; 13.553 ; 14.210 ; 13.816 ; 14.210 ; 15.132 ; 14.079 ; 13.947 ; 13.421 ; 13.421 ; 13.816 ; 15.000 ; 13.289 ; 167.894 ; 172.269 ; 184.489 ; 169.220 ; 181.377 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4525;Otros Contratos Operacion Plantas       ;Contractors;258356024525; 5.850 ; 6.000 ; 5.400 ; 5.450 ; 5.550 ; 4.950 ; 5.950 ; 5.100 ; 6.000 ; 5.150 ; 5.750 ; 5.350 ; 66.500 ; 67.865 ; 61.789 ; 66.686 ; 63.530 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4119;Materiales e Insumos Plantas de Agua    ;S&C;258356024119; 78.051 ; 70.114 ; 72.098 ; 73.421 ; 70.775 ; 74.744 ; 72.760 ; 71.437 ; 74.083 ; 73.421 ; 79.374 ; 72.098 ; 882.378 ; 921.620 ; 896.001 ; 795.543 ; 935.581 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4125;Otros Materiales                        ;S&C;258356024125; 3.325 ; 3.471 ; 3.267 ; 3.238 ; 3.063 ; 3.208 ; 3.296 ; 3.092 ; 3.500 ; 3.208 ; 2.917 ; 3.267 ; 38.850 ; 36.435 ; 36.390 ; 37.858 ; 40.905 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4133;Desincrustante                          ;S&C;258356024133; 14.697 ; 14.697 ; 15.957 ; 15.257 ; 16.516 ; 13.997 ; 13.857 ; 14.977 ; 16.796 ; 15.257 ; 15.117 ; 13.717 ; 180.841 ; 176.530 ; 171.308 ; 200.014 ; 169.456 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4168;Reactivo Control de Olores              ;S&C;258356024168; 46.335 ; 48.170 ; 49.088 ; 51.382 ; 45.876 ; 45.876 ; 48.629 ; 49.546 ; 48.629 ; 55.052 ; 51.840 ; 48.629 ; 589.053 ; 573.083 ; 550.573 ; 540.839 ; 604.898 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4176;Membranas                               ;S&C;258356024176; 37.633 ; 41.466 ; 40.769 ; 40.420 ; 38.330 ; 41.466 ; 37.981 ; 41.814 ; 36.587 ; 34.148 ; 34.497 ; 34.845 ; 459.955 ; 456.209 ; 463.729 ; 489.629 ; 471.977 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4177;Carbon Activado                         ;S&C;258356024177; 4.455 ; 4.770 ; 5.175 ; 5.085 ; 4.770 ; 5.220 ; 4.635 ; 5.040 ; 4.410 ; 5.130 ; 5.175 ; 5.310 ; 59.175 ; 36.541 ; 62.306 ; 41.380 ; 56.562 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4179;Aluminato de Sodio                      ;S&C;258356024179; 728 ; 763 ; 700 ; 742 ; 680 ; 742 ; 770 ; 811 ; 680 ; 777 ; 777 ; 714 ; 8.884 ; 9.496 ; 8.817 ; 8.589 ; 8.230 
2583;Ste. Operaciones Puerto                 ;VPO PLANTAS;Gerencia Puerto                      ;5602;Planta Riles Patache                    ;4195;Soda Caustica                           ;S&C;258356024195; 107.126 ; 120.517 ; 111.246 ; 120.517 ; 121.547 ; 121.547 ; 122.577 ; 117.427 ; 116.396 ; 112.276 ; 116.396 ; 116.396 ; 1.403.968 ; 1.299.111 ; 1.309.634 ; 1.410.598 ; 1.296.437 
2602;Gerente Lixiviación                    ;VPO PLANTAS;Gerencia Lixiviación                    ;6111;Dpto. Lixiviacion                       ;3101;Remuneraciones Supervision              ;Labor;260261113101; 41.830 ; 34.483 ; 34.815 ; 49.030 ; 37.151 ; 42.366 ; 46.338 ; 38.527 ; 36.807 ; 41.698 ; 37.978 ; 46.293 ; 487.315 ; 455.085 ; 535.829 ; 330.580 ; 400.349 
